10,1,"Stat: Constitution Modifier [10]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Constitution = Constitution + 'Statistic Modifier' value
1   Flat Value Modifier -> Constitution = 'Statistic Modifier' value
2   Percentage Modifier -> Constitution = (Constitution * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative.

With a Timing Modes of Permanent or Delayed, if 'Type' is 0 and 'Statistic Modifier' is positive, the statistic will alter and remain shown in white text, and a message 'Constitution raised permanently' will be shown.
With a Timing Modes of Permanent or Delayed, if 'Type' is 1 or 2, or 'Statistic Modifier' is negative, the statistic will alter and remain shown in white text, though no message is shown.
With all other Timing Modes, the statistic will alter and be shown in red text."
11,1,"Cure: Poison [11]","Irrelevant","Irrelevant","Removes the poison effect from the targeted creature(s).
Both parameters should be 0 (zero)."
12,1,"HP: Damage [12]","Damage Amount","Type","Damages the target by the value specified by the 'Damage Amount' field, with the damage type specified by the 'Type' field.

Known values for 'Type' are:
0           Crushing
1           Crushing Set to Value
2           Crushing Set to Percentage 
3           Crushing (save for half)
65536       Acid
65537       Acid Set to Value
65538       Acid Set to Percentage
65539       Acid (save for half)
131072      Cold
131073      Cold Set to Value
131074      Cold Set to Percentage
131075      Cold (save for half)
262144      Electricity
262145      Electricity Set to Value
262146      Electricity Set to Percentage
262147      Electricity (save for half)
524288      Fire
524289      Fire Set to Value
524290      Fire Set to Percentage
524291      Fire (save for half)
1048576     Piercing
1048577     Piercing Set to Value
1048578     Piercing Set to Percentage
1048579     Piercing (save for half)
2097152     Poison
2097153     Poison Set to Value
2097154     Poison Set to Percentage
2097155     Poison (save for half)
4194304     Magic
4194305     Magic Set to Value
4194306     Magic Set to Percentage
4194307     Magic (save for half)
8388608     Missile
8388609     Missile Set to Value
8388610     Missile Set to Percentage
8388611     Missile (save for half)
16777216    Slashing
16777217    Slashing Set to Value
16777218    Slashing Set to Percentage
16777218    Slashing (save for half)
33554432    Piercing Missile
33554433    Piercing Missile Set to Value
33554434    Piercing Missile Set to Percentage
33554435    Piercing Missile (save for half)
67108864    Blunt Missile (?)
67108865    Blunt Missile (?) Set to Value
67108866    Blunt Missile (?) Set to Value
67108867    Blunt Missile (?) (save for half)
134217728   Stunning
134217729   Stunning Set to Value
134217730   Stunning Set to Percentage
134217731   Stunning (save for half)
268435456   Soul Eater (?)
268435457   Soul Eater (?) Set to Value
268435458   Soul Eater (?) Set to Percentage
268435459   Soul Eater (?) (save for half)
1073741824  Disease
1073741825  Disease Set to Value
1073741825  Disease Set to Percentage
1073741827  Disease (save for half)

The Dice values can be used to inflict varying damage amounts - eg 2d6 would do 2-12 damage (Damage type is still specified by the 'Type' value).

NB. If 'Damage Amount' and the Dice values are both non-zero, the total damage inflicted is: 'Damage Amount' + Dice value.
NB. 'Damage Amount' can be positive or negative (though the damage sound will play in either case)."
13,1,"Death: Instant Death [13]","Text Notification","Death Type","Instantly kills the targeted creature(s), in the style specified by the 'Death Type' value.

Known values for 'Text Notification' are:
0   Show death message
1   Don't show death message

Known values for 'Death Type' are:
0   Acid death
1   Burning death
2   Crushed death
4   Normal death
8   Chunked death
16  Stoned death
32  Freezing death
64  Exploding stoned death
128 Exploding freezing death
256 Electrified death 
512 Disintegration death
1024 Destruction"
14,2,"(Defrost) [14]","Undefined","Undefined","The use of this effect is unknown, and effect of its parameters are undefined."
15,1,"Stat: Dexterity Modifier [15]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Dexterity = Dexterity + 'Statistic Modifier' value
1   Flat Value Modifier -> Dexterity = 'Statistic Modifier' value
2   Percentage Modifier -> Dexterity = (Dexterity * 'Statistic Modifier' value) / 100
3   Cats Grace Spell ('Statistic Modifier' must be 0)

'Statistic Modifier' can be positive or negative.

With a Timing Modes of Permanent or Delayed, if 'Type' is 0 and 'Statistic Modifier' is positive, the statistic will alter and remain shown in white text, and a message 'Dexterity raised permanently' will be shown.
With a Timing Modes of Permanent or Delayed, if 'Type' is 1 or 2, or 'Statistic Modifier' is negative, the statistic will alter and remain shown in white text, though no message is shown.
With all other Timing Modes, the statistic will alter and be shown in red text."
16,1,"Haste (state) [16]","Non-meaningful","Non-Meaningful","Leave these parameters to zero for this effect to work."
17,1,"HP: Current HP Modifier [17]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> HP = HP + 'Statistic Modifier' value
1   Flat Value Modifier -> HP = 'Statistic Modifier' value
2   Percentage Modifier -> HP = (HP * 'Statistic Modifier' value) / 100
3   Lay on Hands
4   Wholeness of Body
5   Lathlanders Renewal

NB. If 'Statistic Modifier' and the Dice values are both non-zero, the total HP change is: 'Statistic Modifier' + Dice value.
NB. 'Statistic Modifier' can be positive or negative."
18,1,"HP: Maximum HP Modifier [18]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> HP = HP + 'Statistic Modifier' value
1   Flat Value Modifier -> HP = 'Statistic Modifier' value
2   Percentage Modifier -> HP = (HP * 'Statistic Modifier' value) / 100

3   As 0 (does not affect current HP)
4   As 1 (does not affect current HP)
5   As 2 (does not affect current HP)

NB. If 'Statistic Modifier' and the Dice values are both non-zero, the total HP change is: 'Statistic Modifier' + Dice value.
NB. 'Statistic Modifier' can be positive or negative."
19,1,"Stat: Intelligence Modifier [19]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Intelligence = Intelligence + 'Statistic Modifier' value
1   Flat Value Modifier -> Intelligence = 'Statistic Modifier' value
2   Percentage Modifier -> Intelligence = (Intelligence * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative.

With a Timing Modes of Permanent or Delayed, if 'Type' is 0 and 'Statistic Modifier' is positive, the statistic will alter and remain shown in white text, and a message 'Intelligence raised permanently' will be shown.
With a Timing Modes of Permanent or Delayed, if 'Type' is 1 or 2, or 'Statistic Modifier' is negative, the statistic will alter and remain shown in white text, though no message is shown.
With all other Timing Modes, the statistic will alter and be shown in red text."
20,1,"State: Invisibility [20]","Irrelevant","Type","Applies the invisibility effect, in the style specified by the 'Type' value.

Known values for 'Type' are :
0   Normal Invisibility   -> affected creature makes the first attack with +4
1   Improved Invisibility -> affected creature stays invisible after attack
2   Invisibility (no feedback)

Improved Invisibility lingers after the duration is spent and works very permanent if used as a While Equipped effect."
21,1,"Stat: Lore Modifier [21]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Lore = Lore + 'Statistic Modifier' value
1   Flat Value Modifier -> Lore = 'Statistic Modifier' value
2   Master Value        -> Lore = 100

'Statistic Modifier' can be positive or negative."
22,1,"Stat: Luck Modifier [22]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Luck = Luck + 'Statistic Modifier' value
1   Lucky Streak
2   Fortunes Favourite  -> Perfect Rolls

'Statistic Modifier' can be positive or negative."
23,1,"Stat: Morale Modifier [23]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Morale = Morale + 'Statistic Modifier' value
1   Flat Value Modifier -> Morale = 'Statistic Modifier' value
2   Percentage Modifier -> Morale = (Morale * 'Statistic Modifier' value) / 100"
24,1,"Panic (state) [24]","Non-meaningful","Panic Type","The Panic Type parameter sets the type of panic this effect causes. Known values are 0 for default, and 1 for Harpy Wail."
25,1,"Poison (state) [25]","Damage Amount","Poison Type","The Damage Amount parameter is the amount of damage done by the poison as set by the Poison Type parameter. The Poison Type parameter known values are: 02 for HP per second, 03 for Seconds per HP, 04 for HP per Round, 06 for Snakebite, and 08 for Envenomed Weapon."
26,1,"Remove Curse [26]","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
27,1,"Stat: Acid Resistance Modifier [27]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value

'Statistic Modifier' can be positive or negative."
28,1,"Stat: Cold Resistance Modifier [28]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value

'Statistic Modifier' can be positive or negative."
29,1,"Stat: Electricity Resistance Modifier [29]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value

'Statistic Modifier' can be positive or negative."
30,1,"Stat: Fire Resistance Modifier [30]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value

'Statistic Modifier' can be positive or negative."
31,1,"Stat: Magic Damage Resistance Modifier [31]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value
2   Percentage Modifier -> Resistance = (Resistance * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
32,1,"Cure: Death (Raise Dead) [32]","Irrelevant","Irrelevant","Raises the targeted creature(s) from the dead.
Both parameters should be 0 (zero)."
33,1,"Stat: Save vs. Fortitude Modifier [33]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Save = Save + 'Statistic Modifier' value
1   Flat Value Modifier -> Save = 'Statistic Modifier' value

'Statistic Modifier' can be positive or negative."
34,1,"Stat: Save vs. Reflex Modifier [34]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Save = Save + 'Statistic Modifier' value
1   Flat Value Modifier -> Save = 'Statistic Modifier' value
2   Percentage Modifier -> Save = (Save * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
35,1,"Stat: Save vs. Will Modifier [35]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Save = Save + 'Statistic Modifier' value
1   Flat Value Modifier -> Save = 'Statistic Modifier' value
2   Percentage Modifier -> Save = (Save * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
38,1,"State: Silence [38]","Irrelevant","Irrelevant","Applies the silence effect to the targeted creature(s).
Both parameters should be 0 (zero)."
39,1,"State: Unconsciousness [39]","Irrelevant","Type","Applies the unconsciousness effect to the targeted creature(s), in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Awaken on Damage
1   Don't Awaken on Damage"
40,1,"State: Slow [40]","Irrelevant","Irrelevant","Applies the slow effect to the targeted creature(s).
Both parameters should be 0 (zero)."
41,2,"Sparkle [41]","Sparkle Color","Sparkle Type","The Sparkle Type parameter sets the type of Sparkle effect of the color set by the Sparkle Color parameter. Known values for the Sparkle Type parameter are: 1 for explosion, 2 for swirl, and 3 for shower."
42,1,"Spell: Wizard Spell Slots Modifier [42]","Slot Amount Modifier","Spell Level","Alters the number of wizard spell slots available to the targeted creature(s), as specified by the 'Slot Amount Modifier' field, at the level specified by the 'Spell Level' field.

Known values for 'Spell Level' are:
0   Double spells
1   Level 1
..  ..
9   Level 9

For a 'Spell Level' of 0, the amount in spell slots is doubled for the level specified by the 'Slot Amount Modifier' value, and all levels below:
1   Level 1
2   Level 2
4   Level 3
8   Level 4
16  Level 5
32  Level 6
64  Level 7
128 Level 8
256 Level 9

'Statistic Modifier' can be positive or negative."
43,1,"Stone to Flesh [43]","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
44,1,"Stat: Strength Modifier [44]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Strength = Strength + 'Statistic Modifier' value
1   Flat Value Modifier -> Strength = 'Statistic Modifier' value
2   Percentage Modifier -> Strength = (Strength * 'Statistic Modifier' value) / 100
3   Strength Spell ('Statistic Modifier' must be 0)

'Statistic Modifier' can be positive or negative.

With a Timing Modes of Permanent or Delayed, if 'Type' is 0 and 'Statistic Modifier' is positive, the statistic will alter and remain shown in white text, and a message 'Strength raised permanently' will be shown.
With a Timing Modes of Permanent or Delayed, if 'Type' is 1 or 2, or 'Statistic Modifier' is negative, the statistic will alter and remain shown in white text, though no message is shown.
With all other Timing Modes, the statistic will alter and be shown in red text."
45,1,"State: Stun [45]","Irrelevant","Type","Stuns the targeted creature(s), in the style specified by the 'Type' field.

Know values for 'Type' are:
0   Default
1   Unstun on Damage
2   Power Word Stun"
46,1,"Cure: Stun (Unstun) [46]","Irrelevant","Irrelevant","Unstuns the targeted creature(s).
Both parameters should be 0 (zero)."
47,2,"Cure: Invisibility [47]","Undefined","Undefined","Removes the invisibility effect from the targeted creature(s).
Both parameters should be 0 (zero)."
48,1,"Cure: Silence (Vocalize) [48]","Irrelevant","Irrelevant","Applies the vocalise effect to the targeted creature(s).
Both parameters should be 0 (zero)."

49,1,"Stat: Wisdom Modifier [49]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Wisdom = Wisdom + 'Statistic Modifier' value
1   Flat Value Modifier -> Wisdom = 'Statistic Modifier' value
2   Percentage Modifier -> Wisdom = (Wisdom * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative.

With a Timing Modes of Permanent or Delayed, if 'Type' is 0 and 'Statistic Modifier' is positive, the statistic will alter and remain shown in white text, and a message 'Wisdom raised permanently' will be shown.
With a Timing Modes of Permanent or Delayed, if 'Type' is 1 or 2, or 'Statistic Modifier' is negative, the statistic will alter and remain shown in white text, though no message is shown.
With all other Timing Modes, the statistic will alter and be shown in red text."

50,3,"Single Color Pulse All [50]","RGB Color","Non-meaningful","Set the RGB Color parameter to the color value you want to use with the second byte being the Red portion (0-255), the third byte the Green portion (0-255), and the fourth byte being the Blue portion (0-255)."
51,3,"Color Tint solid [51]","RGB Color","Location","Set the RGB Color parameter to the color value you want to use with the second byte being the Red portion (0-255), the third byte the Green portion (0-255), and the fourth byte being the Blue portion (0-255) and the part specified by the Location parameter will be that color. The known values of the Location part of the Location and Speed parameter: 00 is Body metal, 01 is Body User 2, 02 is Body User 1, 03 is Body Skin, 04 is Body Leather, 05 is Body Armor, 06 is Body Hair, 16 is Weapon Metal, 18 is Weapon User 1, 19 is Weapon User 2, 20 is Weapon Leather, 21 is Weapon Armor, 32 is Shield Metal, 33 is Shield User 2, 34 is Shield User 1, 36 is Shield Leather, 37 is Shield Armor, 48 is Helmet Metal, 49 is Helmet User 2, 50 is Helmet User 1, 52 is Helmet Leather, 53 is Helmet Armor, 255 is Whole Body."
52,3,"Color Light Solid [52]","RGB Color","Location","Set the RGB Color parameter to the color value you want to use with the second byte being the Red portion (0-255), the third byte the Green portion (0-255), and the fourth byte being the Blue portion (0-255) and the part specified by the Location parameter will be that color. The known values of the Location part of the Location and Speed parameter: 00 is Body metal, 01 is Body User 2, 02 is Body User 1, 03 is Body Skin, 04 is Body Leather, 05 is Body Armor, 06 is Body Hair, 16 is Weapon Metal, 18 is Weapon User 1, 19 is Weapon User 2, 20 is Weapon Leather, 21 is Weapon Armor, 32 is Shield Metal, 33 is Shield User 2, 34 is Shield User 1, 36 is Shield Leather, 37 is Shield Armor, 48 is Helmet Metal, 49 is Helmet User 2, 50 is Helmet User 1, 52 is Helmet Leather, 53 is Helmet Armor, 255 is Whole Body."
53,1,"Animation Change [53]","Animation Type","Mode","This effect will change the animation type as set by the Animation Type parameter."
54,1,"Stat: Base Attack Bonus Modifier [54]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> BAB = BAB + 'Statistic Modifier' value
1   Flat Value Modifier -> BAB = 'Statistic Modifier' value
2   Percentage Modifier -> BAB = (BAB * 'Statistic Modifier' value) / 100"
55,1,"Death: Kill Creature Type [55]","IDS Entry","IDS File","Kills the targeted creature(s) with HD less than those specified by the Dice values, if the target(s) match the IDS mask.

Known values for 'IDS File' are:
2   EA.ids
3   General.ids
4   Race.ids
5   Class.ids
6   Specific.ids
7   Gender.ids
8   Align.ids

'IDS Entry' is a value from the specified IDS file, indicating the specific creature type to affect."
56,1,"Alignment: Invert [56]","Irrelevant","Irrelevant","Inverts the alignment of the targeted creature(s).
Both parameters should be 0 (zero)."
57,1,"Alignment: Change [57]","Irrelevant","Alignment","Alters the alignment of the targeted creature(s) to the value specified by 'Alignment'.

Known values for 'Alignment' are:
00   None
17   Lawful Good
18   Lawful Neutral
19   Lawful Evil
33   Neutral Good
34   True Neutral
35   Neutral Evil
49   Chaotic Good
50   Chaotic Neutral
51   Chaotic Evil"
58,1,"Cure: Dispellable Effects (Dispel Magic) [58]","Irrelevant","Dispel Type","Dispels magic from the targeted creature(s) (doesn't affect items eg. Spiritual Hammer), in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Ignore Level
1   Use Level"
59,1,"Stat: Stealth Modifier [59]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Stealth = Stealth + 'Statistic Modifier' value
1   Flat Value Modifier -> Stealth = 'Statistic Modifier' value
2   Percentage Modifier -> Stealth = (Stealth * 'Statistic Modifier' value) / 100"
60,1,"Stat: Miscast Magic [60]","Percent Chance","Type","The targeted creature(s) will fail to cast the type of spell specified by the 'Type' field, 'Percent Chance' percent of the time.

Known values for 'Type' are:
0   Mage Spells
1   Cleric Spells
2   Innate"
61,1,"Stat: Alchemy [61]","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and 02 is a Master value (sets value to 100)."
62,1,"Spell: Priest Spell Slots Modifier [62]","Slot Amount Modifier","Spell Level","Alters the number of priest spell slots available to the targeted creature(s), as specified by the 'Slot Amount Modifier' field, at the level specified by the 'Spell Level' field.

Known values for 'Spell Level' are:
0   Double spells
1   Level 1
..  ..
9   Level 9

For a 'Spell Level' of 0, the amount in spell slots is doubled for the level specified by the 'Slot Amount Modifier' value, and all levels below:
1   Level 1
2   Level 2
4   Level 3
8   Level 4
16  Level 5
32  Level 6
64  Level 7
128 Level 8
256 Level 9.

'Statistic Modifier' can be positive or negative."
63,1,"State: Infravision [63]","Irrelevant","Irrelevant","Gives the targeted creature(s) infravision.
Both parameters should be 0 (zero)."
64,2,"(Infravision off) [64]","Undefined","Undefined","The use of this effect is unknown, and effect of its parameters are undefined."
65,1,"State: Blur [65]","Irrelevant","Irrelevant","Applies the blur effect to the targeted creature(s).
Both parameters should be 0 (zero)."
66,1,"Graphics: Transparency Fade [66]","Fade Amount","Type","Fades the targeted creature(s) by value in the amount specified by the 'Fade Amount' field.

Known values for 'Fade Amount' are:
1   Fully visible
..
255 Almost invisible

Known values for 'Type' are:
0   Default
1   Fade In
2   Fade Out"
67,1,"Summon Creature [67]","Creature Number","Summoning Animation","The Creature Number parameter set the number to be summoned, and the Summoning Animation parameter sets the type of animation to use for the summoning. Known values for the Summoning Animation parameter are: 0 for no animation, 1 for monster summoning circle, 2 for animal summoning circle, 3 for earth summoning circle, 4 for fire summoning circle, 5 for water summoning circle, and 7 for puff of smoke only."
68,1,"Summon: Unsummon Creature [68]","Text notification","Irrelevant","Unsummons a creature.
Known values for 'Text Notification' are:
0   Show death message
1   Don't show death message"
69,1,"Protection: From Detection (Non-Detection) [69]","Irrelevant","Irrelevant","Applies the non-detection effect to the targeted creature(s).
Both parameters should be 0 (zero)."
70,2,"(End Non-Detection) [70]","Undefined","Undefined","The use of this effect is unknown, and effect of its parameters are undefined."
71,1,"Sex Change [71]","Sex Choice","Sex Type","The Sex Choice parameter sets the sex to change to, and the Sex Type sets how the effect functions. Known values for the Sex Type parameter are 0 for Reversal, and 1 for Set To Sex Choice value."
72,1,"AI Change [72]","Reaction State","Type","Set the Reaction State parameter to the value of the state you wish the Effect to do. Known values of the Type parameter are: 0 for EnemyAlly, 1 for General, 2 for Race, 3 for Class, 4 for Specific, 5 for Gender, and 6 for Alignment."
73,1,"Stat: Extra Damage Modifier [73]","Modifier","Type","Increases the damage caused by the character. The 'Type' parameter defines which damage type is increased. The modifier is either a flat value modifier for type 0, or a percentile modifier for all other cases.

Known values for 'Type' are:
0   all damage increased
1   Fire damage
2   Cold damage
3   Electricity damage
4   Acid damage
5   Magic damage
6   Poison damage
7   Slashing damage
8   Piercing damage
9   Crushing damage
10  Missile damage"
74,1,"State: Blindness [74]","Irrelevant","Irrelevant","Applies the blindness effect to the targeted creature(s).
Both parameters should be 0 (zero)."
75,1,"Cure: Blindness [75]","Irrelevant","Irrelevant","Removes the blindness effect from the targeted creature(s).
Both parameters should be 0 (zero)."
76,1,"State: Feeblemindedness [76]","Irrelevant","Irrelevant","Applies the feeblemind effect to the targeted creature(s).
Both parameters should be 0 (zero)."
77,2,"Cure: Feeblemindedness [77]","Irrelevant","Irrelevant","Removes the feeblemind effect from the targeted creature(s).
Both parameters should be 0 (zero)."
