14,2,"(Defrost)","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time."
15,1,"Dexterity Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
16,1,"Haste","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
17,1,"Current HP Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
18,1,"Maximum HP Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
19,1,"Intelligence Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
20,1,"Invisibility","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
21,1,"Lore Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
22,1,"(Old Luck Bonus)","Undetermined","Undetermined","This effect is undetermined at this time."
23,1,"Remove Fear","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
24,1,"Horror","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
25,1,"Poison","Damage Amount","Damage Determination","The Damage Amount parameter is the amount of damage done by the poison as set by the Damage Determination parameter. If the Damage Determination parameter is 01 then then Damage Amount is Hit Point percentile of total damage done by the end of the poison run, 02 sets the Damage Amount to be the Hit Point damage per second, and 03 sets the Damage Amount to be the Hit Point damage per round."
26,1,"Remove Curse","Non-meaningful","Type","Known Values of Type are:
0   Removes cursed items from the targeted creature(s).
1   Dispel effect #211 (Jumble Curse)"
27,1,"Acid Resistance Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
28,1,"Cold Resistance Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
29,1,"Lightning Resistance Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
30,1,"Fire Resistance Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
31,1,"Magic Damage Resistance Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
32,1,"Raise Dead","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
33,1,"Save vs. Death Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
34,1,"Save vs. Wands Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
35,1,"Save vs. Petrification/Polymorph Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
36,1,"Save vs. Breath Weapons Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
37,1,"Save vs. Spells Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
38,1,"Silence","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
39,1,"Unconsciousness","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
40,1,"Slow","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
41,2,"Sparkle","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time."
42,1,"Bonus Wizard Spells","Spell Addition","Spell Level","The Spell Level parameter determines the level of the additional spells to add, and the Spell Addition parameter sets how many spells of that level to add. To double the spells instead of adding a fixed amount set the Spell Level paramater to zero and use the Spell Additions parameter to set the levels to double using a level mask. The values for the Spell Level parameter are 1 for level 1, 2 for level 2, 4 for level 3, 8 for level 4, 16 for level 5, 32 for level 6, 64 for level 7, 128 for level 8,and 256 for level 9."
43,1,"Stone to Flesh","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
44,1,"Strength Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
45,1,"Stun","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
46,1,"Unstun","Non-meaningful","Non-meaningful","This effect will make the target not stunned anymore. Leave both parameters to zero for this effect to function."
47,2,"(Visible)","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time."
48,1,"Vocalize","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
49,1,"Wisdom Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
50,3,"Character Colorization","RGB Color","Location","Set the RGB Color parameter to the color value you want to use with the second byte being the Red portion (0-255), the third byte the Green portion (0-255), and the fourth byte being the Blue portion (0-255) and the part specified by the Location parameter will be that color. The known values of the Location parameter are 00 is belt buckle (when on armor) or amulets (on robes), 01 is minor color, 02 is major color, 03 is skin color, 04 is strap color (on armor) or minor triming (on robes - the center strip down a robe and the hem on some robes), 05 is armor color (and major triming on robe - cross trim and cape trim on  robe of archmagi), 06 is hair color, 16 is quillons or crossguard, 20 is grip (usually not seeable as it's in the character's hand), 21 is blade or major portion of weapon, 32 is shield hub, 34 is shield panelling, 37 is shield rim, 48 is helm ornamentation - i.e. wings, 49 is helm ornamentation - i.e. feathers/horsehair, 52 is unknown but listed in helm01, and 53 is helm - the main covering."
51,3,"Strong/Dark Colorization","RGB Color","Location","Set the RGB Color parameter to the color value you want to use with the second byte being the Red portion (0-255), the third byte the Green portion (0-255), and the fourth byte being the Blue portion (0-255) and the part specified by the Location parameter will be that color. The known values of the Location parameter are 00 is belt buckle (when on armor) or amulets (on robes), 01 is minor color, 02 is major color, 03 is skin color, 04 is strap color (on armor) or minor triming (on robes - the center strip down a robe and the hem on some robes), 05 is armor color (and major triming on robe - cross trim and cape trim on  robe of archmagi), 06 is hair color, 16 is quillons or crossguard, 20 is grip (usually not seeable as it's in the character's hand), 21 is blade or major portion of weapon, 32 is shield hub, 34 is shield panelling, 37 is shield rim, 48 is helm ornamentation - i.e. wings, 49 is helm ornamentation - i.e. feathers/horsehair, 52 is unknown but listed in helm01, and 53 is helm - the main covering."
52,3,"Very Bright Colorization","RGB Color","Location","Set the RGB Color parameter to the color value you want to use with the second byte being the Red portion (0-255), the third byte the Green portion (0-255), and the fourth byte being the Blue portion (0-255) and the part specified by the Location parameter will be that color. The known values of the Location parameter are 00 is belt buckle (when on armor) or amulets (on robes), 01 is minor color, 02 is major color, 03 is skin color, 04 is strap color (on armor) or minor triming (on robes - the center strip down a robe and the hem on some robes), 05 is armor color (and major triming on robe - cross trim and cape trim on  robe of archmagi), 06 is hair color, 16 is quillons or crossguard, 20 is grip (usually not seeable as it's in the character's hand), 21 is blade or major portion of weapon, 32 is shield hub, 34 is shield panelling, 37 is shield rim, 48 is helm ornamentation - i.e. wings, 49 is helm ornamentation - i.e. feathers/horsehair, 52 is unknown but listed in helm01, and 53 is helm - the main covering."
53,1,"Animation Change","Undefined","Undefined","This effect will change the character animation."
54,1,"THAC0 Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
55,1,"Slay Creature","Class Type","Static Value","This item will slay the type of creature set by the Class Type parameter with a number of hit dice less than the Dice Throws setting in the Effect settings. The Static Value parameter needs to be set to 5. The known values of the Class Type parameter are 00 is All, 01 is MAGE, 02 is FIGHTER, 03 is CLERIC, 04 is THIEF, 05 is BARD, 06 is PALADIN, 11 is DRUID, 12 is RANGER, 101 is ANKHEG, 102 is BASILISK, 103 is BASILISK_GREATER, 104 is BEAR_BLACK, 105 is BEAR_BROWN, 106 is BEAR_CAVE, 107 is BEAR_POLAR, 108 is CARRIONCRAWLER, 109 is DOG_WILD, 110 is DOG_WAR, 111 is DOPPLEGANGER, 112 is DOPPLEGANGER_GREATER, 115 is ETTERCAP, 116 is GHOUL, 117 is GHOUL_REVEANT, 118 is GHOUL_GHAST, 119 is GIBBERLING, 120 is GNOLL, 121 is HOBGOBLIN, 122 is KOBOLD, 123 is KOBOLD_TASLOI, 124 is KOBOLD_XVART, 125 is OGRE, 126 is OGRE_MAGE, 127 is OGRE_HALFOGRE, 128 is OGRE_OGRILLON, 130 is FAIRY_SIRINE, 131 is FAIRY_DRYAD, 132 is FAIRY_NEREID, 133 is FAIRY_NYMPH, 134 is SKELETON, 135 is SKELETON_WARRIOR, 136 is SKELETON_BANEGUARD, 137 is SPIDER_GIANT, 138 is SPIDER_HUGE, 139 is SPIDER_PHASE, 140 is SPIDER_SWORD, is 141 SPIDER_WRAITH, 143 is WOLF, 144 is WOLF_WORG, 145 is WOLF_DIRE, 146 is WOLF_WINTER, 147 is WOLF_VAMPIRIC, 148 is WOLF_DREAD, 149 is WYVERN, 150 is OLIVE_SLIME, 151 is MUSTARD_JELLY, 152 is OCRE_JELLY, 153 is GREY_OOZE, 154 is GREEN_SLIME, 157 is WEREWOLF (TotSC), 158 is WOLFWERE (TotSC), 159 is DEATHKNIGHT (TotSC), and 160 is TANARI (TotSC)."
56,1,"Alignment Invert","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
57,1,"Alignment Change","Non-meaningful","Alignment","Set the Alignment parameter to the alignment you want. The known values of the Alignment parameter are 00 is None, 17 is Lawful Good, 18 is Lawful Neutral, 19 is Lawful Evil, 33 is Neutral Good, 34 is True Neutral, 35 is Neutral Evil, 49 is Chaotic Good, 50 is Chaotic Neutral, and 51 is Chaotic Evil."
58,1,"Dispel Magic (Not magical weaponry like Spiritual Hammer)","Non-meaningful","Type","Leave both parameters at all zeros for this Effect to work.

Known values for 'Type' are:
0   Remove all magic regardless of power
1   Calculate the power of dispel, remove anything weaker."
59,1,"Stealth Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
60,1,"Miscast Magic","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
62,1,"Bonus Priest Spell","Spell Addition","Spell Level","The Spell Level parameter determines the level of the additional spells to add, and the Spell Addition parameter sets how many spells of that level to add. To double the spells instead of adding a fixed amount set the Spell Level paramater to zero and use the Spell Additions parameter to set the levels to double using a level mask. The values for the Spell Level parameter are 1 for level 1, 2 for level 2, 4 for level 3, 8 for level 4, 16 for level 5, 32 for level 6, 64 for level 7, 128 for level 8,and 256 for level 9."
63,1,"Infravision","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
64,2,"Infravision off","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time."
65,1,"Blur","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
66,1,"Transparency Fade","Fade Amount","Non-meaningful","Set the Fade Amount parameter to set how faded the Effect does. A 1 is fully visible and a 255 is nearly invisible."
67,1,"Creature Summoning","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work. The resource key needs to be set to the creature type (CRE file name) to summon."
68,1,"Unsummon Creature","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
69,1,"Non-Detection","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
70,2,"End Non-Detection","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time."
71,1,"Sex Change","IDS Choice","IDS File","Leave both parameters at all zeros for this Effect to swap the sex of the affected target. For specific changes set the IDS File parameter to 1 to use the Gender.ids file for the game, then set the IDS Choice parameter to the value from the IDS file you want to use."
72,1,"Set Reaction State","Reaction State","Non-meaningful","Set the Reaction State parameter to the value of the state you wish the Effect to do. Known values of the Reaction State parameter are 00 is Friendly (green circle), 64 is Neutral (blue circle), and 255 is Hostile (red circle)."
73,1,"Bonus Damage Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
74,1,"Blindness","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
75,1,"Cure Blindness","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
76,1,"Feeblemindedness","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
77,2,"Cure Feeblemindedness","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time. A permanent feeblemindedness cannot be cured."
78,1,"Disease","Damage","Non-meaningful","Set the Damage parameter as the amount of damage per second."
79,1,"Cure Disease","Non-meaningful","Non-meaningful","Leave both parameters at all zeros for this Effect to work."
80,2,"Deafness","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time."
81,2,"Cure Deafness","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time."
82,1,"Set AI Script","Non-meaningful","Script Type","This effect will set the AI Script of the target. The Script Type parameter sets the specific script to set and the resource key should be set to the AI Script to use. The known values for the Script Type parameter are 0 for OVERRIDE, 1 for AREA, 2 for SPECIFICS, 4 for CLASS, 5 for RACE, 6 for GENERAL, and 7 for DEFAULT."
83,1,"Protection From Projectile Weapon","Non-meaningful","Weapon Type","Set the Weapon TypeStruct to the type of weapon to have protection from. The known values of the Weapon Type parameter are 04 is Arrow, 09 is Axe, 14 is Bolt, 19 is Bullet, 26 is Throwing Dagger, 34 is Dart."
84,1,"Reduced Damage from Magical Fire Modifier","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
85,1,"Reduced Damage from Magical Cold Modifier","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
86,1,"Reduced Damage from Slashing Modifier","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
87,1,"Reduced Damage from Crushing Modifier","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
88,1,"Reduced Damage from Piercing Modifier","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
89,1,"Reduced Damage from Missiles Modifier","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
90,1,"Open Locks Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number), if it is 01 the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is), and if it is a 02 then the Modifier is a percentile modifier (i.e. the ability is multiplied by the Modifier value in percent so 10 is 10% making the ability 10% of its value)."
